Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
52024,5,3,804907.0,4678033.0,5812.0,14.05,329.36,888.2,2.21
52024,7,3,6661645.0,20282186.0,3045.0,14.05,329.36,888.2,2.21
52024,8,3,1351571.0,4218644.0,3121.0,14.05,329.36,888.2,2.21
52024,9,3,151307.0,290651.0,1921.0,14.05,329.36,888.2,2.21
62024,1,3,888192.0,7290719.0,8208.0,15.52,155.69,909.84,2.29
62024,2,3,27605.0,40747.0,1476.0,15.52,155.69,909.84,2.29
62024,3,3,20948.0,25119.0,1199.0,15.52,155.69,909.84,2.29
62024,5,3,804907.0,4678033.0,5812.0,15.52,155.69,909.84,2.29
62024,7,3,6661645.0,20282186.0,3045.0,15.52,155.69,909.84,2.29
62024,8,3,1351571.0,4218644.0,3121.0,15.52,155.69,909.84,2.29
62024,9,3,151307.0,290651.0,1921.0,15.52,155.69,909.84,2.29
72024,1,3,859437.0,7087000.0,8246.0,12.0,61.41,936.76,1.94
72024,2,3,27546.0,40683.0,1477.0,12.0,61.41,936.76,1.94
72024,3,3,21167.0,22923.0,1083.0,12.0,61.41,936.76,1.94
72024,5,3,798800.0,4500402.0,5634.0,12.0,61.41,936.76,1.94
72024,7,3,6499353.0,18258064.0,2809.0,12.0,61.41,936.76,1.94
72024,8,3,1344499.0,4367082.0,3248.0,12.0,61.41,936.76,1.94
72024,9,3,151823.0,289643.0,1908.0,12.0,61.41,936.76,1.94
82024,1,3,859437.0,7087000.0,8246.0,13.93,111.88,888.58,2.31
82024,2,3,27546.0,40683.0,1477.0,13.93,111.88,888.58,2.31
82024,3,3,21167.0,22923.0,1083.0,13.93,111.88,888.58,2.31
82024,5,3,798800.0,4500402.0,5634.0,13.93,111.88,888.58,2.31
82024,7,3,6499353.0,18258064.0,2809.0,13.93,111.88,888.58,2.31
82024,8,3,1344499.0,4367082.0,3248.0,13.93,111.88,888.58,2.31
82024,9,3,151823.0,289643.0,1908.0,13.93,111.88,888.58,2.31
92024,1,3,861207.0,7109839.0,8256.0,16.44,142.2,885.54,2.36
92024,2,3,27546.0,40683.0,1477.0,16.44,142.2,885.54,2.36
92024,3,3,21212.0,22874.0,1078.0,16.44,142.2,885.54,2.36
92024,5,3,798800.0,4511181.0,5647.0,16.44,142.2,885.54,2.36
92024,7,3,6498353.0,18264889.0,2811.0,16.44,142.2,885.54,2.36
92024,8,3,1334164.0,4358117.0,3267.0,16.44,142.2,885.54,2.36
92024,9,3,151654.0,288531.0,1903.0,16.44,142.2,885.54,2.36
102024,1,3,863029.0,7128908.0,8260.0,17.78,135.76,885.25,2.37
102024,2,3,27546.0,40666.0,1476.0,17.78,135.76,885.25,2.37
102024,3,3,21222.0,22685.0,1069.0,17.78,135.76,885.25,2.37
102024,5,3,798800.0,4509847.0,5646.0,17.78,135.76,885.25,2.37
102024,7,3,6498853.0,18257322.0,2809.0,17.78,135.76,885.25,2.37
102024,8,3,1341044.0,4324953.0,3225.0,17.78,135.76,885.25,2.37
102024,9,3,151577.0,286873.0,1893.0,17.78,135.76,885.25,2.37
112024,1,3,863029.0,7128908.0,8260.0,19.98,95.38,883.7,2.37
112024,2,3,27546.0,40666.0,1476.0,19.98,95.38,883.7,2.37
112024,3,3,21222.0,22685.0,1069.0,19.98,95.38,883.7,2.37
112024,5,3,798800.0,4509847.0,5646.0,19.98,95.38,883.7,2.37
112024,7,3,6498853.0,18257322.0,2809.0,19.98,95.38,883.7,2.37
112024,8,3,1341044.0,4324953.0,3225.0,19.98,95.38,883.7,2.37
112024,9,3,151577.0,286873.0,1893.0,19.98,95.38,883.7,2.37
122024,1,3,862589.0,7128908.0,8265.0,18.26,120.49,839.87,2.11
122024,2,3,27546.0,40666.0,1476.0,18.26,120.49,839.87,2.11
122024,3,3,21221.0,22683.0,1069.0,18.26,120.49,839.87,2.11
122024,5,3,798800.0,4509897.0,5646.0,18.26,120.49,839.87,2.11
122024,7,3,6498853.0,18252278.0,2809.0,18.26,120.49,839.87,2.11
122024,8,3,1330698.0,3700521.0,2781.0,18.26,120.49,839.87,2.11
122024,9,3,151542.0,286923.0,1893.0,18.26,120.49,839.87,2.11
